kanji,pc1_loading,pc2_loading
弟,-0.00818499456225574,-0.014035257172173183
鍬,0.018765326830144875,-0.0014061566313001163
疋,-0.007851315293758748,-0.0050431975778954955
斎,0.014049726353514461,0.020607045297240726
爾,-0.005789817029506019,-0.004201096948566838
濱,-0.006301509746079359,-0.003145692313125325
蓑,0.00483931290583654,-0.01186827259756695
剛,0.001676561543881404,0.00043346362416935003
棟,0.00016723706813554764,0.007455777724875828
唐,-0.00471965343558786,-0.003070840493346266
櫃,0.000966406817048445,0.011595794298459838
豆,-0.00042413793177017214,-0.0048529595519688435
弥,0.033626290756322195,-0.030284345291812998
蚊,-0.0028457608274685266,-0.0041903498391099615
更,-0.004488491092933891,-0.004256358173021704
昼,0.011428057087178464,0.0336242444536798
當,-0.007050169144697259,-0.004568368751907395
注,-0.0049100279358733935,-0.002078458589376995
指,-0.0019086847163216714,0.003497849263773273
棚,0.017098314685550595,0.02630685485414727
鮠,-0.0033236379575408885,-0.0031607361812217545
火,-0.0012686365753785517,0.0019528467438123024
打,0.023140208995717164,0.00892637083071203
錦,-0.005578090255075827,0.005295281660214618
竈,0.010638618203949889,0.021052924876165953
礫,-0.003272080161369495,0.00020260802004816718
慥,-0.0033236379575408885,-0.0031607361812217545
贄,0.010242417792446043,0.02131862685988475
始,0.014055906845064012,0.033057295774722925
便,0.012804275619692405,-0.007947485878425793
檜,0.003291357772771717,0.0032550573541161036
杖,-0.00886457731165148,-0.00406880466068659
浅,0.033716605273361705,0.013859129240210696
鮒,0.004281640048635166,0.012503139899060583
瓦,-0.002033567322886041,0.001827181762320515
境,0.0012189207737862563,0.006524930960033317
君,-0.0040637732772472145,-0.0010959592907815448
茨,-0.003984249344653769,-0.0026171201197285974
榎,0.020231688104986347,0.0040056751397700915
割,0.004724803110443483,0.00826796229048317
箱,0.0006137301184973395,0.00675243392881335
慶,-0.0007100044084235328,0.0030716067174531977
乃,-0.006674103083058491,-0.0041312471258395135
漆,0.01541149163915946,0.03607293512067054
狭,-0.00032365907795796545,-0.007460614556503399
筧,-0.0033236379575408885,-0.0031607361812217545
瓜,0.007071439075139451,0.016270206057166215
嶋,0.0016372424343653312,0.005504952768295291
仮,-0.003172545987228313,0.0012921195577007207
坪,0.038051542072008795,0.017943025210638723
辰,-0.0001653979193648635,0.0003061240336431939
巳,0.0004096463746317768,-0.0011230416976188162
都,0.00832473713817784,0.019503052607137326
左,0.021582942525531536,0.032061740937839076
右,0.0213418826118982,0.03203593063500259
伏,0.019761700213956783,0.030573755512960148
科,0.017925269593504933,0.03219149056837413
鶴,-0.0005002889717941861,0.0061687864670645805
綾,0.006280865999200901,0.01479379110539173
訓,0.018524593257323866,0.029074758751519214
綴,0.022212865756255293,0.03789594521462068
束,-0.002235705814745337,-0.005468330599022543
精,0.019790928008594045,0.0317405596606132
華,0.01929022903752647,0.030421335348970367
謝,-0.0008198223553501824,0.0013517890252826975
鴎,0.0012060843505307232,0.005108964146064387
榿,0.019774463627046074,0.031604046326419964
峠,0.02223411694922575,0.027902823312171823
傍,-0.001714637088297251,-0.00016338424428852523
示,0.0001402974010252443,-0.001319115542602636
勧,0.018496038129909683,0.02978565633404245
請,0.0030284125072499663,0.011292734549337428
卯,0.016258043864258276,-0.013845085599133455
唄,-0.007145258436059129,-0.014828429726077293
茸,0.007596068700854592,0.014375596391784366
栩,0.014270502916928903,0.021140221116051187
毘,0.007605107677593762,0.01627394222908219
沙,0.0016923797101302206,-0.003355867522738798
帽,0.024910700051692863,0.018065845383059553
鴬,0.008394002562250194,0.021396384285904357
峯,0.022089915731866343,0.019461668359415676
冠,0.009873935327671654,0.015771324166948843
獄,0.01453974647592901,0.008659736552163472
扇,0.006351162202211586,0.022630225060339623
株,0.019839398632536955,0.027526255949073514
峰,-0.0034141084139734513,0.0051684206575456845
滑,0.021838405843948232,-0.015097246166560949
焼,-0.0014916884716391114,-0.0026424660784212287
首,-0.004434148062391809,-0.006924743856961144
皿,0.007339706227569878,-0.0036970972434346963
菩,-0.0025325660330280933,-0.0015955113181562665
提,-0.0039147782242645365,-0.0026468885709966575
護,-0.005833938655049255,-0.0063408082610941765
逆,0.0009007347246413384,0.007523669482181226
俵,0.001982083666145438,0.01722742868925402
乾,0.02098498922219371,0.015313869875228241
不,0.001914668923367151,0.00631588890223105
動,-0.0010847902405629855,0.005367047730607821
琢,0.019774463627046074,0.031604046326419964
釈,0.009363803088777635,0.02369272218770168
迦,0.01013668139285717,0.02431910235358895
総,-0.0066646741739377156,-0.003542294279758209
芦,-0.00521875739159316,-0.0021381965226123967
荷,0.022563668449887435,0.02247306850134509
葵,-0.0024672980721211304,-0.0019227132205294176
露,-0.0027546408526063753,0.0005221399688764654
計,-0.004550346782403042,-0.010366808407721764
壱,-0.002531077062824516,-0.001606990806080487
蝉,0.020795561081784646,-0.013195223393724944
段,0.041441573238784966,0.011999514145287772
柊,0.0141192175923766,-0.01039988621197122
備,-0.0038819127783319006,-0.0027145989722135422
着,-0.00298216181634388,-0.0056770241023412285
薮,0.029709226073498005,-0.007776812578421596
霊,0.01674692993185888,0.03832971985636934
紅,-0.002304847891853505,-0.007731765561182906
祓,-0.0027725373651799655,-0.0017279160615645162
尊,0.002866482621797847,0.007879033233828695
氷,-0.0029348236007831216,-0.000901591146550931
閣,0.019774463627046074,0.031604046326419964
鞍,-0.0013595722458013184,-0.0037097781087948186
以,-0.002634221537822269,-0.00027346964938734753
栖,-0.005126912090629595,-0.0028270010324951706
善,-0.0027407991530365226,-0.004722950393668944
将,0.020213156793810905,0.038025771199825094
軍,0.005583415157762098,0.014609603286118095
旧,-0.004986407130675298,0.00225734007581356
悦,0.003288121379545223,-0.00029596562230388266
庭,0.0004552008642011658,0.003446891581416513
寧,0.030313735815237757,0.05570914196660083
等,-0.0026814093565236613,0.006124234139645532
蛙,0.035710995680309755,0.04200208706617169
蟹,0.055245454643880434,-0.008040038458130457
鎮,-0.004326684416745665,-0.003045048240861889
菴,0.019774463627046077,0.03160404632641995
蓬,0.0228528251722194,0.04102670389948761
来,-0.0052550229118902975,-0.0020823187591980613
坊,0.01332501772695367,0.01462905771958862
鑓,0.008164149500948592,0.021696087450122286
龍,-0.004693480269642049,-0.001044012301776813
輿,0.01592763803279139,0.02349443181124165
染,-0.0010079056965205445,0.008544104346729475
詰,0.008564242286441813,0.016264128594321057
尼,-0.000347182467867606,-0.0008126784103526791
陀,-0.004421899165498302,-0.001789922304521467
構,0.013190382006486801,0.013983277537223646
糸,-0.007750999880353429,-0.007082512461330048
戌,0.050457746297476014,-0.012349806768774327
亥,0.03948022636071964,-0.0116125528050602
図,0.0002044354461038239,0.006013973798937537
靭,0.0034462325914626805,0.007933777546716356
姥,0.026925092846913436,0.02925198746042177
裏,0.051788266792192304,0.037262456449897695
夷,-0.0027072272820011845,0.0009178686233816864
蛭,0.014047297436977982,0.01849571379920455
閻,0.019774463627046077,0.03160404632641995
魔,-0.0028960337323015468,0.0021031785895846158
親,-0.001587638165826551,-0.007548252905656555
突,0.007914835126836292,0.01661967125414429
抜,0.006085135154328428,0.011971982515141984
表,0.015593507717101225,0.03701124097074303
戒,-0.0012329114695702778,0.004972592314909907
勘,0.028740814402850718,-0.00993710960474828
解,0.047842336936203544,0.039819051593704816
竪,0.009184788539595689,0.014353162391429456
売,0.0028253804616910584,0.009094750581332257
紙,-0.006500722959121252,-0.0010502247935368248
歓,0.043221067393047014,-0.013462903654993141
橘,-0.006459857634835646,-0.004326753941742892
兵,-0.00021254394746699957,-0.0029974216908352077
衛,0.008748553619597402,-0.0002848260776836756
菊,-0.0050117349413863555,-0.00336147702857887
兼,-0.0033900687117387695,-0.00817262629788141
康,0.07261375170277026,-0.020538700779917388
苑,-0.0013301012624100331,-0.005895590740395799
笥,3.6949906939755835e-05,0.005536160823478448
継,0.018140209952911473,-0.0048547153327029675
孝,0.012086829603010411,-0.0003639567709669615
革,0.0137164601838785,0.024159033596495946
講,0.001169269549608162,0.005711422124294612
坤,0.022539215729132114,0.02679868733194476
皀,0.020422519664616244,0.03667882287843156
莢,0.019774463627046077,0.03160404632641995
庵,0.0026902603539321296,0.0020448144027588977
讃,0.005304996398327423,0.011968981683545463
助,0.004029159016412255,-0.00016430767870430563
仕,0.00919253168451317,0.01775080790059526
信,0.006533909933024704,0.013076804425124417
税,0.016484918200060587,0.003723821019788495
聖,0.0002884981332043873,0.00014046199208623308
紹,-0.0014501962308210634,0.0003003889088996682
巴,0.004217501989874102,-0.003181691071411159
銀,0.0006123572271679697,0.010772180733974897
建,-0.004772064802868508,-0.0032826783938065093
如,0.0034679007349898636,-0.003743464052893742
桝,0.04308604331468352,-0.010841033750906507
慈,0.0010611516668217421,0.008378774428118924
眼,-0.0013805022198640124,-0.0018752637945790246
実,0.009938221692165588,0.019589708581922865
念,-0.004619693304832314,-0.005071847501203421
聚,0.019434965019272166,0.030898905750571342
筋,0.00046469994856762457,0.004637820089076609
違,0.02786998006005664,0.026892407009206348
硯,0.001736033344142222,0.006411391314404565
瑞,0.019176187009595787,-0.02298740196945788
晴,-0.0022570575489871147,0.006877035237387265
泰,-0.001988634219610218,0.00025161775292367126
童,-0.0002457402768763993,0.003631041813101716
心,-0.0037758475517688074,-0.0033054911767452593
文,0.0037466784870514775,0.014750915194673803
弾,0.025088220835247633,0.027990635330627678
書,0.0014942501276314667,0.00677358823823386
秤,0.0213495655206615,0.03631187428250021
直,-0.005618694134602699,-0.003763300028929952
務,-0.00175677159435574,-0.004933613856190676
梨,-0.00370490381119888,-6.228263168294861e-05
物,0.00461424846873433,0.015629709877248925
畠,-0.002103780885932068,0.0008638141186764886
針,0.023166659630669415,-0.013772372661383977
帯,-0.007824469252227215,-0.015449692734358741
般,0.014615551647231658,-0.001922875922644457
者,0.01052871382456869,0.014001697943718885
庇,0.019774463627046077,0.03160404632641995
菱,0.017682454461517547,0.000894021174094636
陸,-0.0017527726895230546,0.0007648987520295248
遍,0.026095186101424667,0.04468177024790753
瓢,0.016977914745961893,0.0004937381183366023
箪,0.006800950333663314,0.0005932578679929089
陣,0.01081187240297513,0.01285738548835085
銅,0.0023488929775595086,0.017686347809423547
牡,0.012037429096731911,0.029384068870004425
鉾,-0.0017281025520786948,-0.00018419437554169222
曼,0.019774463627046077,0.03160404632641995
羅,-0.004564153690298072,-0.003115776146569438
顕,-0.003251023217334562,-0.0019350606211923083
頂,0.012567122906502226,0.018432601666031865
紋,-0.007293963003045305,-0.015219405071212796
役,-0.0013840485687918022,0.005405827761829084
藪,0.01650946242843659,0.007092890039782844
藁,0.011621103309061891,0.023337378571390524
調,-0.0055345703557082605,-0.0036761003779892604
専,0.00031025325793508385,-0.0004987984172633909
延,-0.005331242760625034,-0.00321020578272994
暦,0.019774463627046077,0.03160404632641995
燈,0.025219512395279895,0.0074189472025081625
篭,0.00920872855344575,-0.0002798267584050151
艾,0.019774463627046077,0.03160404632641995
淵,0.00023936731212739708,0.0076084041054656415
学,-0.007165366176764903,0.0006993593422120832
尺,0.005997483940064339,-0.0023432012973964135
嶽,0.011972672915355921,0.01765158681094572
杓,-0.003291092496430191,-0.004314203533950814
寝,-0.0038894980165431457,-0.0034438700427883292
廻,0.06421637194435337,-0.005718014254218932
帖,0.025262237549980648,-0.008164284166147727
灯,0.002547941906422691,-0.0005813933780628812
意,-0.0029283881207693508,-0.004106181545671641
祭,0.00014599597910172786,0.002149600600843123
槻,-6.500122324360051e-05,0.007401672797709389
閉,0.0024748519370013772,0.009333248907276387
干,-0.0010353176864786717,0.0008055724158009973
払,-0.0046779866702571764,-0.007842378430137895
病,0.019774463627046077,0.03160404632641995
迎,-0.0019489413623892072,0.00028358008368736034
最,-0.00105571664460508,0.003487901493956175
掃,0.019547661144435076,0.03640294594157197
薩,-0.004054440132975802,-0.0033705520689056748
防,-0.0047288701643964865,-0.003528356748567564
隣,0.004070932200445354,0.0009114570180692805
好,0.007635463342642395,0.00743458862974987
織,-0.002090819642997891,0.006127694236041193
終,-0.00473714506015116,-0.001914731714131663
蔦,0.010215734925732689,0.006102707794082985
琵,0.018081866658878447,0.026547077166759223
琶,0.018081866658878447,0.026547077166759223
然,0.002388415705493233,0.003805783872018935
静,-0.002515504096811109,-0.0018298432976259337
鴨,-0.003165392906605294,-0.0034325641260625032
狗,0.003984598598201172,0.017826996487964188
膳,0.0023247100641401175,0.002838557482056083
蓼,-0.005545475175840873,-0.0031561424311757594
夜,0.0005742254272716712,0.007740482339526933
梁,0.005295679988485378,0.015876173536827097
犬,0.034468843704580386,-0.025977143178537047
沮,0.019774463627046077,0.03160404632641995
往,0.02439445062003151,-0.0012184796234049335
頓,-0.009132207170934959,-0.015072182130467716
洞,0.01939597534155271,-0.009200955640990226
先,0.0387294556832799,-0.005643427388780358
斗,0.012013334634550886,0.02154015885197106
堰,0.02022524323594344,0.05084688288896637
菜,0.005197126177128002,0.020156856063845586
超,0.000242547973157956,0.002982116702497447
難,-0.003145740965431285,-0.0012693520663105435
脊,-0.003376734414269622,-0.00043548254140125917
皇,-0.002225998070691202,-0.001983957931610884
孫,-0.002629555145887106,-0.00016002932525913571
狐,0.03706755800668779,0.04446054347709466
理,0.007469292103392316,0.020153148898230697
式,0.004030595464043126,0.012662788199268873
糺,-0.0018690888771775837,0.002732212618799357
呼,-0.005832200361504551,-0.0060365123475508665
返,0.0028025880457236874,0.009018778965053306
達,0.02673922133160646,0.054611520892816484
壬,-0.0017460943627276495,-4.841980677612712e-05
姉,0.002325093008297573,0.011469659762783675
側,0.049593354686684916,-0.013526170343878693
因,-0.005001990788336771,-0.002082346230652832
占,-0.004213566518539709,-0.0029631447886728376
材,-0.008784822500759093,-0.0022710293431616253
供,0.008086270719009955,-0.004678817911356724
鍵,0.010750980351831143,0.008110761052180837
樵,0.024207686667014408,0.040706867107014245
覚,0.01640787122718139,-0.006096635301693649
甘,-0.003318906242700536,-0.0006117503310882362
絹,0.00018602143436389565,0.003724771029648645
空,-0.005801256442015607,-0.01250604215306349
也,0.011811829796048034,0.022030283924384678
遠,0.004857408338287053,0.014095942918564775
鯉,0.005903834729502984,-0.0072065375503936845
昆,-8.80675028707923e-05,-0.004374784552473157
組,0.0017750419843217057,0.0030420573803610507
少,-0.0011237821198960445,0.0024029833125168015
猩,0.019774463627046077,0.03160404632641995
壁,-0.004450604921808154,0.0003214851328456887
炭,0.0002752068367675559,-0.004524449624897655
宗,-0.0072735080536185095,-0.009281223306794808
笋,0.019774463627046077,0.03160404632641995
畳,0.006044330894864075,-0.00874135931732513
恩,-0.008946607451646724,-0.010263034017298316
樽,0.004220977519130327,0.004642722391536778
滕,0.019774463627046077,0.03160404632641995
軽,0.0030679902304571903,0.013007076466725278
槌,0.003142146614734729,0.010721967168877718
壺,-0.003155888574986905,1.722916449028776e-05
洗,0.008097174197053456,0.0035470155702340867
性,0.03542532506330836,0.03251046058660121
蟷,0.039483859102032615,0.01660057731860542
螂,0.039483859102032615,0.01660057731860542
虎,-0.00139664400248211,-0.0011329895709301706
祐,0.004602019848806661,-0.010746840413034723
曇,-0.0036531557101267885,-0.0014736474004307777
寮,0.004569842439532406,0.009028410172985807
栂,0.0006219180343960497,0.0055989527572858
駝,0.019774463627046077,0.03160404632641995
冷,0.005993422231913598,0.011072299639122377
塗,0.015193325009800777,0.02113395556691175
椹,-0.001494364853032409,0.004647111436036958
塀,0.0013794106092191877,0.00325352469525061
骨,-0.0005142260353070483,-0.0026090940621420716
絵,-0.004115087155876694,-0.0037049679190188736
饅,0.012775426313280068,0.027098024209716867
朱,0.008680168419388297,0.01524621197197995
雀,-0.000236261063364143,-0.00015245815393255118
仙,0.012189410484101836,0.0304589452753335
梛,0.07009123257866912,-0.03814373947664407
要,0.0135904179627678,0.027195254722301512
了,0.004158532754795982,0.011710906638097922
綿,-0.00504199106490451,-0.00041722986215599777
悲,0.004752799250087663,0.010293457023149119
閑,-0.0033649503862536907,-5.6798633464918054e-05
歌,-0.003566414611461539,-0.002476973002580359
剣,0.0011916022268092968,-0.001319215439307643
椥,0.019774463627046077,0.03160404632641997
鋳,0.007073904493268101,-0.008487486497045187
教,-0.008639791604800776,-0.007372274724760057
業,-0.006292981748666837,0.0033677704382713476
祇,-0.010918306061163603,-0.007912808599619807
鞘,-0.0005091776290099011,0.010503287143681542
定,0.02324333507071563,0.0024505112423116216
涌,0.010440974607928019,0.023546707403110597
巽,0.011225465170904376,0.003589054210267333
廿,-0.004673356998895453,-0.0036860709996042597
轆,0.013705248373006507,0.026232403907785543
轤,0.013705248373006507,0.026232403907785543
悪,0.009355355150801686,0.025421067056653403
妻,-0.004037371247486668,0.0005101714538420336
刈,0.03668805936670708,0.008359112803417718
飴,0.009018479799181278,0.014137064373016189
艮,0.030403601369487446,0.044379219214057776
酒,-0.0011910271357924275,0.0033150075118526354
政,0.006903283403410742,-0.014226275245381101
皆,-0.009167592336126075,-0.005597683659516444
傘,0.02090619602375751,0.02195582296523705
郭,0.017217289257853676,-0.003636311465977201
巨,-0.0036011167089658003,-0.00045642592702924194
換,0.030197450073426692,0.024235599070966944
鱗,0.0170401235426993,0.034117014343046266
糀,-0.0018146352387381768,0.002126043762946107
珠,-0.0013331410747976064,-0.001466227151895177
数,-0.00701338586535008,-0.006574323442530398
錫,0.0017640185500334279,0.006028215583908656
函,-0.007090024798043563,-0.012700097955352915
官,0.00491598063444452,0.0010479761048621463
臣,0.0209802873896346,0.020373805331123644
極,0.025196560353276144,0.02724352454195373
釘,-0.0030254661174218553,-0.0012828883746151885
隠,-0.004642138783228084,-0.0026152068553030247
器,-0.004034056586854805,-0.003882654020121829
堺,-0.004354561130399859,-0.004325703895497997
晒,0.03273526964328381,0.03885083403764739
替,0.035536581948007656,0.019721331708548256
俊,-0.006176058533736185,-0.004201027046198624
卓,0.019774463627046077,0.03160404632641995
順,0.000948790301474779,-0.002389821460074317
銭,0.026698372205512952,0.016895122285354794
雄,0.004671553134907816,0.015294647355226008
溜,0.007466822466036163,0.018756138504738926
工,-0.011231710337220797,0.0012500306813801828
醍,0.01755156251920445,0.034921030976570164
醐,0.01755156251920445,0.034921030976570164
命,0.0007201798262365031,0.0030424947792425934
婦,-0.0017205394395522363,0.00024259882088906656
貞,-0.002086156928021633,-0.0011962768210334838
徹,-0.0053287124683336325,-0.012566792064794203
使,0.0034374410341881574,0.00431745956370767
賊,-0.0013342437743518445,0.0049876254411694515
侍,-0.005517629011315103,-0.0028096400549806767
刀,-0.005314819156235219,-0.0033619138635975648
匂,-0.0044241893103730235,-0.003353954930384559
錺,0.019774463627046077,0.03160404632641995
読,-0.005599388942954462,-0.006062660064144892
揚,0.017336032537070514,0.010575128157967705
酢,0.001282178414652139,0.001015890472464332
止,-0.0059082769030359495,-0.006731229713752005
寄,0.0012889794058781267,-0.013366938974881091
卜,-0.0009524179765949945,-0.001103965176551492
苧,0.0015795875267733729,0.009432243315999714
升,0.0127386684347859,0.02755833951288267
夕,-0.005719223617271739,-0.01297477630163068
顔,0.013310579608904683,0.029188390127787768
苗,0.028000267023680258,0.056368858099973045
経,-0.0036931629381863713,-0.0016211257775467596
祥,0.017436366705635316,0.024787370656388245
縁,0.0019001046904513676,0.002962689164121133
弐,0.011654998768058238,0.0005677529086769888
這,0.02029325096258621,0.035885211069974804
嵯,0.019222953229269847,0.031140050834369312
峨,0.01916729147995065,0.03107525010808707
秦,0.003658499398588274,0.0028137970804019198
頃,-0.0016968920389919273,0.001594091841371679
投,0.03570022448833213,-0.027191345689460716
燧,0.0061250013338377,0.013618969228196488
鳴,-0.0013373409696802196,-0.00023955857108694676
兆,0.019774463627046077,0.03160404632641995
帷,-0.00227338926364483,-0.002514065169583575
刑,0.0033349382413662676,0.010804291185521791
椙,0.0061250013338377,0.013618969228196488
蜂,0.032716192954038444,-0.017599803669772107
袴,0.0019156622352986972,0.014742620914315994
砥,-0.004093063754102332,-0.0022738051444693916
篝,0.0014736654626583553,0.0055513897176972206
槇,0.010923343209352523,0.023650279985400324
灘,-0.0013386773956929133,-0.0020106143203293346
畝,0.004569997858710194,-0.009705341444619424
罧,0.019774463627046077,0.03160404632641995
裾,-0.00212919154884484,-0.0015079018499474129
周,-0.005023678004475721,-0.0039020669620500456
芹,0.003299916213544757,0.020267095248823988
灰,-0.002177705347149173,-0.0020685993426508356
細,0.03560584573764966,0.016440453895404505
料,-0.003230664469666126,0.0008684099757621824
淳,0.019774463627046077,0.03160404632641995
照,0.0011352240764473478,0.007409933342530764
緋,0.015592683347950243,0.023556898737488167
折,0.030756807295931415,0.05000613674330629
苅,0.012365011851878759,-0.0033018853568856296
庫,-0.0031506738069494752,-0.0032689686590128167
樒,0.019774463627046074,0.031604046326419964
釣,0.006310822394306756,0.019656819459221705
椎,-0.004608857154725208,-0.010205393708866554
芒,0.00196176644788341,0.0009865483837076757
化,-0.001357227643671555,0.005693754142196814
翁,-0.0029163609586580733,0.0038273548161318876
餉,-0.002215787258878862,-0.0013516417404022586
蜻,0.012685571014789412,0.024355153899166586
蛉,0.022529405988283128,0.03722766517809694
鳩,-0.005532767095088696,-0.002775402574155066
巣,0.0015495727095667631,0.0033152197942440628
穂,0.02556462775576461,-0.006072720623114062
附,0.004460682543082345,0.001201973513652905
佃,0.01395349291619426,0.020031835397038084
団,-0.015545524008357773,-0.004656483862946866
走,-0.005414306810472435,-0.01125268825160429
授,0.019774463627046077,0.03160404632641995
陵,-0.0031046142328581988,0.0031559165713823155
秡,0.019774463627046077,0.03160404632641995
己,-0.005501264484363878,-0.006058010162294651
受,0.02993643747522218,-0.021607770796155133
駕,-0.0022882055627908627,0.0013653796884655078
景,0.0007537493137365261,0.013167976172556951
過,0.03135149856829936,0.057029521592332044
但,-0.0012497717360415302,-0.0010820924647151201
澱,0.022036213098137036,0.03950428090852343
撞,0.00020458099688263405,0.007189842959749974
墨,-0.004376112191496775,-0.0031551312711799668
匠,-0.0047836145917900235,-0.00024369832032477995
狩,-0.01017299370060592,-0.01458442547340884
杭,0.0026624789063555555,-0.0012304912465608078
泓,0.03222124774446784,0.022412308151459736
言,0.0035731108902364176,0.0031298291165677916
伽,0.014052133475156449,0.024687295443196273
藍,-0.0012807927892907935,-7.862286747078542e-05
僧,0.007288051694807684,0.002727248302355031
離,0.00716053112519638,0.018009119598362593
奉,-0.002697389930031183,0.0015599080759482774
頬,0.0041560490734370075,0.004502815344517385
鐙,-0.002461616403118837,0.004501995042170105
食,-0.00435971251372479,-0.00506419421163195
敦,-0.002004076961831466,-0.0013659455832800529
躰,6.437181322660709e-05,0.0067953938820559815
兜,0.026139147437177945,0.036227255213265155
枯,0.04717242503302686,-0.015006607878744688
導,0.002932988328747777,0.0013548089924441773
軸,-0.0009745238755129363,0.002342035880552465
耆,-0.0042909987283561695,-0.002709864994688422
庚,0.006750764094398571,0.008120780503867598
申,0.05073244238085552,0.0015533305649076416
雪,-0.005436803813477103,-0.0009504154823690584
斉,0.04230014231094524,0.011839375156576931
駿,-0.002458521948690969,-0.0017981061677829556
際,0.00784889627690305,0.02077973044999145
爪,0.005991277537377264,-0.007502617408397126
稚,-0.0055707126682032915,-0.01464114122107732
桟,-0.0022099469715146447,-0.0013765353421867996
珍,0.04524997529220881,0.04654978125199949
事,0.016503097933031827,-0.012962391640781721
欠,0.06183381821208543,0.0020099548795526625
姫,-0.001120006074705246,-0.0004926994392056674
厨,-0.002326932339806479,0.004932663227498029
潰,0.01209832237990026,-0.001500532770247691
封,0.019774463627046074,0.031604046326419964
義,-0.0045159526270841495,-0.003876164691512213
階,0.00232691336736164,0.012447455583609927
楳,0.027662648246135957,0.03540309733979655
様,-0.0050712490717982174,-0.013707188275481853
拍,0.015601745220172767,0.018641202449040224
髭,0.026441159788187195,0.01930460635905274
巻,0.00850261598932131,0.017283754208821077
廟,0.005392851722294951,0.01380439727589629
血,0.011860019828963021,0.00011027416165671232
捻,0.006563070233323752,0.0028178388445509557
嵐,-0.0003833439789952738,0.006392921330158466
刎,0.026649958045468446,-0.0042369903474892764
録,0.030672937937134034,-0.009959548724999118
虚,0.017772783694492287,0.03597838383387031
男,0.008067588326672136,0.020757654680737373
芋,0.011988862410768165,0.02562242100375335
鴫,-0.0029323499992764145,-0.00015447767550816975
硲,0.008774675242684644,-0.003944609329061628
盆,0.019447528728989846,0.013753319278688973
莚,-0.0009590089318119824,0.0038814733244051966
吾,-0.005934705654086825,-0.0023578000967616145
弦,-0.0002567107459736888,-0.0035447130175032342
猫,0.01825735663118033,0.009928895240230383
報,0.010881024171570382,0.011232159071451628
私,0.0038660674997811314,0.008657779616915108
佛,0.003506617670703238,-0.00017696721390790895
記,0.04283011193323635,0.019481483088574385
厚,-0.009637476197773295,-0.013788630122549259
拝,0.005631075558971332,0.013340916496476321
瘤,0.027415838224666877,0.046031995389033124
筈,0.011141443183879248,0.025383944785608598
談,0.002975259462936522,-0.003692067006139027
公,-0.013980486356370291,-0.013285322906566008
箇,0.0027994405501446063,-0.013648653557843051
昭,0.013513564935822878,-0.010103992440147954
菟,-0.004597026911641494,-0.0016887755919808218
用,-0.0039028236889861873,-0.006835971798155199
岼,0.019774463627046074,0.031604046326419964
余,-0.00532414758790159,-0.0031725913173258477
吸,0.0035301315211248626,0.0023471300232661865
陰,-0.0029402029961998638,-0.0031013671774955233
梯,0.026428204808830614,0.0540917298689177
位,0.008578080870402698,0.012972836009023905
於,-0.003236793846374216,-0.004159746352428224
故,0.019774463627046077,0.03160404632641995
舘,0.02295350360853107,0.05398697008411672
藏,0.005469394077172605,0.01568571850825064
莵,0.019774463627046077,0.03160404632641997
年,0.006926486703071717,0.00878277787372009
惣,0.009218789406408927,-0.01441768726700277
漁,-0.0014783990099475242,0.0017829890987420347
獅,0.0019432013942309295,0.008136464708782858
笑,0.002093980964857301,0.01080971148385641
栢,-0.004035101281739832,-0.0018318403263191437
舎,0.0013026572018348217,0.010911245161656317
集,-0.002558299145883415,-8.320203926076783e-05
枕,-0.003782240654029654,-0.0037183453082127666
繩,0.047842336936203544,0.039819051593704816
綱,0.00463713634415534,0.0032879807603076066
振,-0.0018762638354528345,-0.007916513421973288
擬,0.019774463627046077,0.03160404632641995
欽,0.007883227883227475,0.015785059163360763
床,-0.0068718197429185205,-0.0015346759169379432
隅,-0.007561775225694249,-0.004853195096866048
究,-0.0025574368055365534,-0.00046367805418966765
背,0.030794849131203346,0.03312536756772915
氏,0.02851437941249956,-0.02697649857100143
応,-0.002732078578205176,-0.0028125307814222344
珀,0.019774463627046077,0.03160404632641995
旦,-0.0049760668825467895,-0.003277025621180652
残,0.0012938927346689286,-0.0008036871064351913
禄,-0.005187358276034638,-0.005367380154489562
跨,0.030426211072132676,-0.0018630444334361475
嘗,0.030255820628720627,0.05381726457402036
時,0.01035826914973094,-0.012927814537055712
責,0.007596068700854592,0.014375596391784366
丑,0.014605263799622232,0.013891961304394674
房,-0.006424060909449758,-0.001873427315676654
禿,0.015194827796892588,0.024854951392459107
裂,0.019774463627046077,0.03160404632641995
牙,0.019774463627046077,0.03160404632641995
煤,0.0030838989677275663,0.011754094911304103
埜,0.008246949191001782,0.00378172137012439
普,0.0059178712189769415,0.01332553244852199
賢,0.018136487071028353,0.02977093179301099
暗,0.030255820628720627,0.05381726457402036
交,-0.004480661939877634,-0.004075765320007468
叶,-0.005201339902929902,0.001730319189540487
蛇,0.020250363469130832,0.03633525070716286
医,-0.005522812733474134,-0.0016869332391663203
帰,-0.005872810090069213,-0.006066917743084578
浪,0.017079349236471426,0.03806542626162677
錆,0.011277286855335984,0.0035082778857453197
勇,-0.005988763160206143,-0.015517397373035095
絶,-0.0028985665398691234,6.485790850271532e-05
脱,0.019774463627046077,0.03160404632641995
蕪,0.009778113594587067,0.020703787933547976
操,0.04469689741120806,-0.028455839062615052
薑,-0.0008462633179815057,0.0038734541041139697
